date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:25	118046/118046	---M--	200	added ('OK')	image/jpeg	etag:%221cd1e-5dda5b8b89480%22	https://www.signatureglobal.in/sg-infinity/images/floor/s3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/s3.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:25	605243/605243	---M--	200	added ('OK')	image/jpeg	etag:%2293c3b-5dda5baa0dc80%22	https://www.signatureglobal.in/sg-infinity/images/floor/b3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/b3.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:26	135383/135383	---M--	200	added ('OK')	image/jpeg	etag:%22210d7-5dda5b8b89480%22	https://www.signatureglobal.in/sg-infinity/images/floor/s4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/s4.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:26	590832/590832	---M--	200	added ('OK')	image/jpeg	etag:%22903f0-5dda5baa0dc80%22	https://www.signatureglobal.in/sg-infinity/images/floor/b4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/b4.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:26	136820/136820	---M--	200	added ('OK')	image/jpeg	etag:%2221674-5dda5b8b89480%22	https://www.signatureglobal.in/sg-infinity/images/floor/s5.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/s5.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	601160/601160	---M--	200	added ('OK')	image/jpeg	etag:%2292c48-5dda5baa0dc80%22	https://www.signatureglobal.in/sg-infinity/images/floor/b5.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/b5.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	499463/499463	---M--	200	added ('OK')	image/jpeg	etag:%2279f07-5dda5ba919a40%22	https://www.signatureglobal.in/sg-infinity/images/floor/b6.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/b6.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	113637/113637	---M--	200	added ('OK')	image/jpeg	etag:%221bbe5-5dda5b8b89480%22	https://www.signatureglobal.in/sg-infinity/images/floor/s6.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/s6.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	99192/99192	---M--	200	added ('OK')	image/jpeg	etag:%2218378-5dda5b8c7d6c0%22	https://www.signatureglobal.in/sg-infinity/images/floor/s7.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/s7.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	452597/452597	---M--	200	added ('OK')	image/jpeg	etag:%226e7f5-5dda5babf6100%22	https://www.signatureglobal.in/sg-infinity/images/floor/b7.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/floor/b7.jpg	(from https://www.signatureglobal.in/sg-infinity/)
21:02:27	8449/8449	---M--	200	added ('OK')	image/png	etag:%222101-5e95656aa1680%22	https://www.signatureglobal.in/sg-infinity/images/brands/Bercos.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Bercos.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:28	8213/8213	---M--	200	added ('OK')	image/png	etag:%222015-5e956551d5c00%22	https://www.signatureglobal.in/sg-infinity/images/brands/Bikanervala.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Bikanervala.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:28	5409/5409	---M--	200	added ('OK')	image/png	etag:%221521-5e9565742ad00%22	https://www.signatureglobal.in/sg-infinity/images/brands/Chai-thela.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Chai-thela.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:28	6084/6084	---M--	200	added ('OK')	image/png	etag:%2217c4-5e95650b43580%22	https://www.signatureglobal.in/sg-infinity/images/brands/Cineport.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Cineport.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:28	9411/9411	---M--	200	added ('OK')	image/png	etag:%2224c3-5e95657bcbf00%22	https://www.signatureglobal.in/sg-infinity/images/brands/Cosmiston.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Cosmiston.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:29	6813/6813	---M--	200	added ('OK')	image/png	etag:%221a9d-5e95655976e00%22	https://www.signatureglobal.in/sg-infinity/images/brands/Deerika-hypermart.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Deerika-hypermart.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:29	5578/5578	---M--	200	added ('OK')	image/png	etag:%2215ca-5e95651e56280%22	https://www.signatureglobal.in/sg-infinity/images/brands/Dutyfree.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Dutyfree.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:29	4787/4787	---M--	200	added ('OK')	image/png	etag:%2212b3-5e9565390a180%22	https://www.signatureglobal.in/sg-infinity/images/brands/Hello-vr-park.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Hello-vr-park.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:29	6902/6902	---M--	200	added ('OK')	image/png	etag:%221af6-5e956540ab380%22	https://www.signatureglobal.in/sg-infinity/images/brands/Mastizone.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Mastizone.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:30	7552/7552	---M--	200	added ('OK')	image/png	etag:%221d80-5e95658cf6780%22	https://www.signatureglobal.in/sg-infinity/images/brands/Moti-mahal.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/Moti-mahal.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:30	8626/8626	---M--	200	added ('OK')	image/png	etag:%2221b2-5e9565484c580%22	https://www.signatureglobal.in/sg-infinity/images/brands/VFC.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/VFC.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:30	5186/5186	---M--	200	added ('OK')	image/png	etag:%221442-5e956512e4780%22	https://www.signatureglobal.in/sg-infinity/images/brands/bbq.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/bbq.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:30	9863/9863	---M--	200	added ('OK')	image/png	etag:%222687-5e95652f80b00%22	https://www.signatureglobal.in/sg-infinity/images/brands/the-chocolate-room.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/the-chocolate-room.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:30	16656/16656	---M--	200	added ('OK')	image/png	etag:%224110-5fe2b65ef47cb%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Brands-unlimited.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Brands-unlimited.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:31	9899/9899	---M--	200	added ('OK')	image/png	etag:%2226ab-5fe2b63366d42%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Adidas.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Adidas.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:31	10400/10400	---M--	200	added ('OK')	image/png	etag:%2228a0-5fe2b62ea4912%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Reebok.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Reebok.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:31	7759/7759	---M--	200	added ('OK')	image/png	etag:%221e4f-5fe2b62d7325a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Puma.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Puma.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:31	12722/12722	---M--	200	added ('OK')	image/png	etag:%2231b2-5fe2b632cb4fa%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Woodland.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Woodland.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:32	9837/9837	---M--	200	added ('OK')	image/png	etag:%22266d-5fe2b6349e1ba%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/asics.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/asics.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:32	18823/18823	---M--	200	added ('OK')	image/png	etag:%224987-5fe2b635d13ca%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Bata.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Bata.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:32	9454/9454	---M--	200	added ('OK')	image/png	etag:%2224ee-5fe2b62cc12b2%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Power.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Power.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:32	10207/10207	---M--	200	added ('OK')	image/png	etag:%2227df-5fe2b62e0d332%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Red-chief.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Red-chief.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:32	11682/11682	---M--	200	added ('OK')	image/png	etag:%222da2-5fe2b63836462%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Liberty.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Liberty.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:33	8742/8742	---M--	200	added ('OK')	image/png	etag:%222226-5fe2b62fd408a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Spykar.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Spykar.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:33	11983/11983	---M--	200	added ('OK')	image/png	etag:%222ecf-5fe2b62c1d982%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Numero-uno.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Numero-uno.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:33	10912/10912	---M--	200	added ('OK')	image/png	etag:%222aa0-5fe2b6306319a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Status-Quo.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Status-Quo.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:33	11499/11499	---M--	200	added ('OK')	image/png	etag:%222ceb-5fe2b62c23b2a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Pepe-geans.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Pepe-geans.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:34	9480/9480	---M--	200	added ('OK')	image/png	etag:%222508-5fe2b63191d5a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Vitamin-kids.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Vitamin-kids.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:34	17535/17535	---M--	200	added ('OK')	image/png	etag:%22447f-5fe2b638c9bc2%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Madame.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Madame.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:34	8928/8928	---M--	200	added ('OK')	image/png	etag:%2222e0-5fe2b6379b3ea%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Lakshita.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Lakshita.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:34	9401/9401	---M--	200	added ('OK')	image/png	etag:%2224b9-5fe2b630fd65a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Vanhuesen-inner-wear.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Vanhuesen-inner-wear.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:34	17039/17039	---M--	200	added ('OK')	image/png	etag:%22428f-5fe2b636681da%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Biba.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Biba.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:35	17059/17059	---M--	200	added ('OK')	image/png	etag:%2242a3-5fe2b6353ad8a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Aurila.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Aurila.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:35	10407/10407	---M--	200	added ('OK')	image/png	etag:%2228a7-5fe2b6340258a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Allen-Solly.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Allen-Solly.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:35	12217/12217	---M--	200	added ('OK')	image/png	etag:%222fb9-5fe2b639f3d4a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Mufti.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Mufti.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:35	19048/19048	---M--	200	added ('OK')	image/png	etag:%224a68-5fe2b6395b7ca%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Monte-carlo.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Monte-carlo.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:36	13139/13139	---M--	200	added ('OK')	image/png	etag:%223353-5fe2b6322c21a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/W.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/W.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:36	9792/9792	---M--	200	added ('OK')	image/png	etag:%222640-5fe2b636fe04a%22	https://www.signatureglobal.in/sg-infinity/images/brands/new/Jockey.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/brands/new/Jockey.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:36	0/-1	---M--	301	error ('')			https://www.signatureglobal.in/index.php	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/index.a25.delayed	(from https://www.signatureglobal.in/sg-infinity/)
21:02:36	8835/8835	---M--	200	added ('OK')	image/png	etag:%222283-5dd7a1e05d2c0%22	https://www.signatureglobal.in/sg-infinity/images/Infinity-logo.png	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/images/Infinity-logo.png	(from https://www.signatureglobal.in/sg-infinity/)
21:02:37	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%221762a-56c5f3460b800%22	https://www.signatureglobal.in/sg-infinity/js/jquery.min.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/jquery.min.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:37	50676/50676	---M--	200	added ('OK')	application/javascript	etag:%22c5f4-569a173fa7c00%22	https://www.signatureglobal.in/sg-infinity/js/bootstrap.min.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/bootstrap.min.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:37	66995/66995	---M--	200	added ('OK')	application/javascript	etag:%22105b3-55807e8204e80%22	https://www.signatureglobal.in/sg-infinity/js/scrolloverflow.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/scrolloverflow.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:37	120622/120622	---M--	200	added ('OK')	application/javascript	etag:%221d72e-55807f55bc200%22	https://www.signatureglobal.in/sg-infinity/js/jquery.fullPage.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/jquery.fullPage.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:37	68253/68253	---M--	200	added ('OK')	application/javascript	etag:%2210a9d-5d2a03c0341c0%22	https://www.signatureglobal.in/sg-infinity/js/jquery.fancybox.min.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/jquery.fancybox.min.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:38	42863/42863	---M--	200	added ('OK')	application/javascript	etag:%22a76f-56c5f71e3ca00%22	https://www.signatureglobal.in/sg-infinity/js/slick.min.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/slick.min.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:38	5811/5811	---M--	200	added ('OK')	application/javascript	etag:%2216b3-5decaf7f3d913%22	https://www.signatureglobal.in/sg-infinity/js/custom.js	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/sg-infinity/js/custom.js	(from https://www.signatureglobal.in/sg-infinity/)
21:02:38	31489/31489	---M--	200	added ('OK')	image/svg+xml	etag:%227b01-5f0c93eeb9cb7%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/SG-SCO-II-88-A-Logo.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/SG-SCO-II-88-A-Logo.svg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:39	210969/210969	---M--	200	added ('OK')	image/jpeg	etag:%2233819-5f0ba5d2267c5%22	https://www.signatureglobal.in/images/Location-Map-SCO-II-88A-copy.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/Location-Map-SCO-II-88A-copy.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:39	118494/118494	---M--	200	added ('OK')	image/webp	etag:%221cede-5f2709c9a4418%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/SCO-88-A-II.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/SCO-88-A-II.webp	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:40	667997/667997	---M--	200	added ('OK')	image/jpeg	etag:%22a315d-5f0c944dcc6b1%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/cam-11.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/cam-11.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	868378/868378	---M--	200	added ('OK')	image/jpeg	etag:%22d401a-5f0c944b85691%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/Day-Aerial.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/Day-Aerial.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	849153/849153	---M--	200	added ('OK')	image/jpeg	etag:%22cf501-5f0c944c68b49%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/Night-aerial.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/Night-aerial.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	772621/772621	---M--	200	added ('OK')	image/jpeg	etag:%22bca0d-5f0c944de0ed1%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/Cam-9-photo.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/Cam-9-photo.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	119449/119449	---M--	200	added ('OK')	image/jpeg	etag:%221d299-5dfd471fd9f9c%22	https://www.signatureglobal.in/images/projects/sg-sco/AMINETIS-1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/AMINETIS-1.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	640880/640880	---M--	200	added ('OK')	image/jpeg	etag:%229c770-5f0c944b73581%22	https://www.signatureglobal.in/images/projects/sg-sco2-88a/Cam_10.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco2-88a/Cam_10.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	111408/111408	---M--	200	added ('OK')	image/jpeg	etag:%221b330-5dfd47209fbac%22	https://www.signatureglobal.in/images/projects/sg-sco/AMINETIS-2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/AMINETIS-2.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	91004/91004	---M--	200	added ('OK')	image/jpeg	etag:%221637c-5dfd471f283dc%22	https://www.signatureglobal.in/images/projects/sg-sco/AMINETIS-3.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/AMINETIS-3.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:41	5588677/5588677	---M--	200	added ('OK')	application/pdf	etag:%225546c5-5f2bf5fccde3f%22	https://www.signatureglobal.in/pdf/SCO_88A_Multipager_Final.pdf	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/pdf/SCO_88A_Multipager_Final.pdf	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:42	94474/94474	---M--	200	added ('OK')	image/jpeg	etag:%221710a-5dfd471f30c94%22	https://www.signatureglobal.in/images/projects/sg-sco/AMINETIS-4.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/AMINETIS-4.jpg	(from https://www.signatureglobal.in/signature-global-sco2-88a.php)
21:02:42	27289/27289	---M--	200	added ('OK')	image/svg+xml	etag:%226a99-5f0c92e30ca5a%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/SG-SCO-88-A-Logo.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/SG-SCO-88-A-Logo.svg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:42	210147/210147	---M--	200	added ('OK')	image/jpeg	etag:%22334e3-5f0ba5d054aa5%22	https://www.signatureglobal.in/images/Location-Map-SCO-88A-copy.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/Location-Map-SCO-88A-copy.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:42	77258/77258	---M--	200	added ('OK')	image/webp	etag:%2212dca-5f2709694ea26%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/SCO-88-A.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/SCO-88-A.webp	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:43	728768/728768	---M--	200	added ('OK')	image/jpeg	etag:%22b1ec0-5f0c91d9dac0e%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/cam-1-night.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/cam-1-night.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:43	647236/647236	---M--	200	added ('OK')	image/jpeg	etag:%229e044-5f0c91d9d07fe%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/cam-2-night.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/cam-2-night.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:43	804531/804531	---M--	200	added ('OK')	image/jpeg	etag:%22c46b3-5f0c91dbafbf6%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/sco-88a-acco1.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/sco-88a-acco1.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:43	750640/750640	---M--	200	added ('OK')	image/jpeg	etag:%22b7430-5f0c91dad7706%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/Cam-8.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/Cam-8.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:44	720168/720168	---M--	200	added ('OK')	image/jpeg	etag:%22afd28-5f0c91dc2a0fe%22	https://www.signatureglobal.in/images/projects/sg-sco-88a/sg-sco-88a2.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco-88a/sg-sco-88a2.jpg	(from https://www.signatureglobal.in/signature-global-sco-88a.php)
21:02:44	21792/21792	---M--	200	added ('OK')	image/svg+xml	etag:%225520-5e80112757d6f%22	https://www.signatureglobal.in/images/projects/sg-sco/SCO.svg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/SCO.svg	(from https://www.signatureglobal.in/signature-global-sco36.php)
21:02:45	276627/276627	---M--	200	added ('OK')	image/jpeg	etag:%2243893-5dfbd00423570%22	https://www.signatureglobal.in/images/projects/sg-sco/SCO-LOCATION.jpg	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/SCO-LOCATION.jpg	(from https://www.signatureglobal.in/signature-global-sco36.php)
21:02:45	183908/183908	---M--	200	added ('OK')	image/webp	etag:%222ce64-5f224e8534785%22	https://www.signatureglobal.in/images/projects/sg-sco/1.webp	C:/Users/pc/Desktop/Ashwani/SG/SG/www.signatureglobal.in/images/projects/sg-sco/1.webp	(from https://www.signatureglobal.in/signature-global-sco36.php)
